Código nave,Tipo nave (agrupado),TRG,Puerto origen,Puerto destino,Agencia,Sitio,Línea naviera,Servicio,service_time_hours,atraque_hour,atraque_dayofweek,atraque_month,atraque_year,Calado arribo,Calado diff
9625920,Container,20239,CALLAO,CALLAO,96566940-k - AGUNSA,C1,ZIM,Colibri Express,17.416666666666668,7,5,9,2023,6.9,1.025
9191632,Container,6406,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 2,TRANSMARES,CABOTAJE SUR,20.28333333333333,10,1,9,2023,5.53,0.13
9872523,Dry Bulk,34573,ROSARIO,BALBOA,80992000-3 - ULTRAMAR,Sitio 8,NON-LINER,NO SERVICE,106.91666666666669,14,1,10,2023,10.15,4.55
9589786,Dry Bulk,34778,MEJILLONES,BALBOA,80992000-3 - ULTRAMAR,C1,NON-LINER,NO SERVICE,40.9,18,5,9,2023,11.495,5.995
9839806,Dry Bulk,34508,SAN LORENZO,CORONEL,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,79.91666666666667,5,5,9,2023,10.095,4.595
9445394,Vehicle Carrier,72408,IQUIQUE,MONTEVIDEO,96566940-k - AGUNSA,Sitio 4/5,NON-LINER,NO SERVICE,19.65,7,5,9,2023,8.1,0.45
9403413,Container,18321,CALLAO,CALLAO,96566940-k - AGUNSA,C1,NON-LINER,NO SERVICE,14.083333333333334,9,6,9,2023,7.65,0.45
9672404,Vehicle Carrier,58767,CALLAO,ULSAN,96566940-k - AGUNSA,Sitio 4/5,NON-LINER,NO SERVICE,16.85,22,6,9,2023,8.75,0.65
9651101,Vehicle Carrier,59060,EAST LONDON,CALLAO,96566940-k - AGUNSA,Sitio 4/5,HYUNDAI GLOVIS INC.,CAR CARRIERS,14.883333333333333,20,6,10,2023,8.05,-0.6
9946233,Container,18848,CALLAO,CALLAO,96566940-k - AGUNSA,C2,ZIM,Colibri Express,20.666666666666668,7,5,9,2023,7.6,1.2
9685322,Container,113042,CALLAO,LIRQUEN,96566940-k - AGUNSA,Sitio 1,ONE,AX2,58.0,13,3,10,2023,11.075,1.325
9831505,Dry Bulk,25189,GUAYAQUIL,BALBOA,80992000-3 - ULTRAMAR,C2,NON-LINER,NO SERVICE,43.583333333333336,20,5,9,2023,10.305,4.205
9811983,General Cargo,11522,PUERTO MONTT,ANGAMOS,82728500-5 - IAN TAYLOR,C2,BBC,USA,21.2,18,0,9,2023,6.15,0.1
9432880,Vehicle Carrier,46800,BUENAVENTURA,ULSAN,96566940-k - AGUNSA,Sitio 4/5,NON-LINER,NO SERVICE,40.45,3,1,9,2023,8.485,1.035
9672234,Dry Bulk,21525,SAN LORENZO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 8,NON-LINER,NO SERVICE,99.58333333333331,16,3,9,2023,9.59,5.16
9198587,Container,92198,MEJILLONES,HONG KONG,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,45.833333333333336,8,1,9,2023,12.0,1.2
9348675,Container,54675,ANTOFAGASTA,SAN VICENTE,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,19.58333333333333,8,3,9,2023,9.05,1.05
9745500,Container,29316,CALLAO,CALLAO,82728500-5 - IAN TAYLOR,C2,CMA CGM,Americas XL,51.75,13,3,9,2023,8.4,-0.85
9595486,Container,99995,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,WSA,42.5,10,1,9,2023,11.4,0.65
9251999,Container,89097,CALLAO,LIRQUEN,80925100-4 - SOMARCO,Sitio 1,COSCO GROUP,WSA3,23.08333333333333,7,3,9,2023,9.65,1.45
9702089,Container,95497,CALLAO,CORONEL,96707720-8 - MSC,C1,MSC,SAWC-USA-NWC,18.25,13,0,9,2023,9.35,1.1
9520041,Container,123560,VALPARAISO,CALLAO,80992000-3 - ULTRAMAR,C1,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,49.41666666666666,20,1,9,2023,8.575,-0.725
9403293,Liquid Bulk,15659,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 3,ULTRAGAS,CABOTAJE,28.916666666666668,3,4,9,2023,6.245,-4.185
9797204,Container,43628,IQUIQUE,SAN VICENTE,82728500-5 - IAN TAYLOR,C2,MAERSK LINE,84Q ATACAMA FEEDER,27.616666666666667,6,2,9,2023,9.75,0.0
9618305,Container,95390,CALLAO,CORONEL,96707720-8 - MSC,C1,MSC,SAWC-USA-NWC,27.666666666666668,14,0,9,2023,9.55,2.85
9379985,Liquid Bulk,16222,SAN VICENTE,BALBOA,80992000-3 - ULTRAMAR,Sitio 3,NON-LINER,NO SERVICE,16.25,9,3,9,2023,6.0,-0.9
9379985,Liquid Bulk,16222,SAN VICENTE,BALBOA,80992000-3 - ULTRAMAR,Sitio 9,NON-LINER,NO SERVICE,23.28333333333333,12,4,9,2023,6.0,-0.9
9463059,Container,141649,CALLAO,LIRQUEN,96707720-8 - MSC,Sitio 1,MSC,Andes,49.583333333333336,13,5,9,2023,11.2,1.9
9928205,Container,42799,RIO GRANDE - RS,CALLAO,82728500-5 - IAN TAYLOR,Sitio 2,MAERSK LINE,U4Gabac,23.75,5,5,9,2023,12.25,-0.35
9352004,Container,92293,MEJILLONES,TAURANGA,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,50.0,20,0,9,2023,12.225,0.575
9855434,Dry Bulk,25189,VALPARAISO,COQUIMBO,80992000-3 - ULTRAMAR,C1,NON-LINER,NO SERVICE,27.25,4,5,9,2023,6.225,-0.22
9482782,Dry Bulk,23456,CALLAO,BALBOA,80992000-3 - ULTRAMAR,C2,NON-LINER,NO SERVICE,59.55,18,5,9,2023,9.91,4.985
9595515,Container,99995,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,WSA,39.583333333333336,6,0,9,2023,11.4,1.0
9729087,Container,96223,CALLAO,CALLAO,82728500-5 - IAN TAYLOR,C2,CMA CGM,Eurosal,66.21666666666667,21,1,9,2023,9.65,-0.55
9482782,Dry Bulk,23456,CALLAO,BALBOA,80992000-3 - ULTRAMAR,Sitio 4/5,NON-LINER,NO SERVICE,83.25,6,1,9,2023,9.91,4.985
9797199,Container,43628,IQUIQUE,SAN VICENTE,82728500-5 - IAN TAYLOR,C1,MAERSK LINE,84Q ATACAMA FEEDER,19.98333333333333,11,1,9,2023,9.85,0.2
9232981,Container,6385,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 2,TRANSMARES,CABOTAJE SUR,24.08333333333333,23,1,9,2023,5.045,-0.705
9789893,Dry Bulk,34187,SAN LORENZO,COQUIMBO,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,91.0,22,0,9,2023,10.17,4.35
9285976,Container,90645,CALLAO,LIRQUEN,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,37.75,4,3,9,2023,11.1,2.45
9842061,Container,140976,CALLAO,CORONEL,96707720-8 - MSC,Sitio 1,MSC,Andes,68.95,6,3,9,2023,12.2,1.6
9355185,Vehicle Carrier,59952,ZARATE,CALLAO,80992000-3 - ULTRAMAR,Sitio 4/5,MOL,NASS,6.566666666666666,7,6,10,2023,9.3,0.15
9950117,Container,26914,CALLAO,CALLAO,82728500-5 - IAN TAYLOR,C1,CMA CGM,Americas XL,19.866666666666667,4,5,9,2023,8.3,-0.2
9191632,Container,6406,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 3,TRANSMARES,CABOTAJE SUR,13.4,8,6,10,2023,4.475,-0.95
9628817,Dry Bulk,24245,"YANTAI, CHINA",LIRQUEN,78986820-4 - B&M,C2,NON-LINER,NO SERVICE,23.25,5,6,10,2023,9.72,1.0
9193317,Container,54465,RIO GRANDE - RS,CALLAO,80992000-3 - ULTRAMAR,Sitio 1,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,24.216666666666665,12,6,10,2023,11.75,-0.15
9595448,Container,99995,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,WSA,40.7,23,6,10,2023,11.95,0.7
9285976,Container,90645,LIRQUEN,MANZANILLO - MX,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,14.416666666666666,18,1,10,2023,10.4,-1.0
9722467,Dry Bulk,23441,SAN LORENZO,PATILLOS,80010900-0 - AGENTAL,C2,NON-LINER,NO SERVICE,79.61666666666666,8,5,10,2023,9.94,5.41
9722467,Dry Bulk,23441,SAN LORENZO,PATILLOS,80010900-0 - AGENTAL,C2,NON-LINER,NO SERVICE,43.23333333333333,14,2,10,2023,9.94,5.41
9710438,Container,96333,CALLAO,CORONEL,96707720-8 - MSC,C2,MSC,SAWC-USA-NWC,16.75,6,0,10,2023,9.35,2.075
9403293,Liquid Bulk,15659,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,C1,ULTRAGAS,CABOTAJE,34.0,2,6,10,2023,5.89,-4.04
9872157,Dry Bulk,40250,MANTA,SANTOS - SP,80925100-4 - SOMARCO,Sitio 3,NON-LINER,NO SERVICE,29.58333333333333,5,3,10,2023,7.505,0.53
9442861,Vehicle Carrier,59493,IQUIQUE,ULSAN,96566940-k - AGUNSA,Sitio 4/5,KKK LINE,ASIA,21.883333333333333,8,5,9,2023,8.45,0.55
9658941,Dry Bulk,31925,VANCOUVER - BC,PATILLOS,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,86.25,3,6,10,2023,11.36,4.91
9256834,Liquid Bulk,10936,BARQUITO,MEJILLONES,80992000-3 - ULTRAMAR,C1,ULTRAGAS,CABOTAJE,19.316666666666663,14,0,10,2023,5.51,-2.435
9745548,Container,29316,CALLAO,CALLAO,82728500-5 - IAN TAYLOR,C1,CMA CGM,Americas XL,20.33333333333333,20,3,10,2023,8.1,-0.3
9628817,Dry Bulk,24245,"YANTAI, CHINA",LIRQUEN,78986820-4 - B&M,Sitio 4/5,NON-LINER,NO SERVICE,32.36666666666667,8,1,10,2023,9.72,1.0
9478949,Dry Bulk,31244,SAN LORENZO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 8,NON-LINER,NO SERVICE,116.41666666666669,3,6,10,2023,10.0,5.3
9700251,Container,25145,CALLAO,CALLAO,82728500-5 - IAN TAYLOR,C2,CMA CGM,Americas XL,26.7,14,3,10,2023,7.35,0.0
9612777,Container,39106,RIO GRANDE - RS,CALLAO,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,23.0,22,5,10,2023,12.475,1.325
9729104,Container,96223,CALLAO,CALLAO,82728500-5 - IAN TAYLOR,C1,CMA CGM,Eurosal,54.35,22,1,10,2023,9.65,-0.25
9302956,Container,26671,CALLAO,CALLAO,82728500-5 - IAN TAYLOR,C1,CMA CGM,Americas XL,25.633333333333333,5,4,10,2023,8.9,1.15
9301433,Container,26836,CALLAO,CALLAO,82728500-5 - IAN TAYLOR,C1,CMA CGM,Americas XL,16.666666666666668,13,3,10,2023,7.75,-0.25
9643805,Dry Bulk,23462,SAN LORENZO,BALBOA,76902117-5 - MTA,Sitio 8,NON-LINER,NO SERVICE,77.46666666666667,17,6,10,2023,10.0,4.5
9334935,Container,90757,LIRQUEN,MANZANILLO - MX,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,16.4,21,6,10,2023,11.25,-0.85
9735218,Container,97805,CALLAO,CORONEL,96707720-8 - MSC,C1,MSC,SAWC-USA-NWC,19.433333333333334,13,0,10,2023,10.15,1.5
9461441,Container,153115,CALLAO,LIRQUEN,96707720-8 - MSC,Sitio 1,MSC,Andes,55.36666666666667,7,3,10,2023,11.55,1.9
9958896,Dry Bulk,35600,ROSARIO,BALBOA,80992000-3 - ULTRAMAR,Sitio 8,NON-LINER,NO SERVICE,79.91666666666667,18,2,10,2023,10.03,4.3
9286009,Container,90645,CALLAO,HONG KONG,80925100-4 - SOMARCO,Sitio 1,COSCO GROUP,WSA,28.55,20,6,10,2023,10.1,0.25
9403293,Liquid Bulk,15659,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,C1,ULTRAGAS,CABOTAJE,23.48333333333333,20,0,10,2023,5.95,-4.07
9334935,Container,90757,CALLAO,LIRQUEN,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,22.216666666666665,22,2,10,2023,10.45,1.65
9842073,Container,140976,CALLAO,LIRQUEN,96707720-8 - MSC,Sitio 1,MSC,Andes,64.81666666666666,7,3,10,2023,12.05,1.85
9866641,Dry Bulk,23232,ROSARIO,BALBOA,80992000-3 - ULTRAMAR,C1,NON-LINER,NO SERVICE,66.71666666666667,21,5,10,2023,10.47,4.87
9720201,Container,94469,CALLAO,LIRQUEN,96707720-8 - MSC,C2,MSC,SAWC-USA-NWC,25.616666666666667,15,0,10,2023,11.3,2.625
9348675,Container,54675,RIO GRANDE - RS,CALLAO,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,26.166666666666668,20,5,10,2023,12.95,1.35
9595436,Container,99995,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 1,EVERGREEN,WSA,44.55,14,0,10,2023,10.625,0.625
9580132,Dry Bulk,23440,PATILLOS,TALCAHUANO,96566940-k - AGUNSA,C2,NON-LINER,NO SERVICE,47.083333333333336,13,5,10,2023,9.85,2.05
9790658,Liquid Bulk,21231,QUINTERO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 9,NON-LINER,NO SERVICE,20.5,1,6,10,2023,7.9,-0.3
9448803,Container,91051,CALLAO,LIRQUEN,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,24.35,21,2,10,2023,10.5,2.45
9448803,Container,91051,LIRQUEN,MANZANILLO - MX,80925100-4 - SOMARCO,Sitio 1,COSCO GROUP,WSA3,13.333333333333334,0,0,10,2023,10.45,-1.3
9403293,Liquid Bulk,15659,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 3,ULTRAGAS,CABOTAJE,16.083333333333332,23,1,10,2023,5.95,-4.07
9790658,Liquid Bulk,21231,QUINTERO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 9,NON-LINER,NO SERVICE,18.55,17,0,10,2023,7.9,-0.3
9866641,Dry Bulk,23232,ROSARIO,BALBOA,80992000-3 - ULTRAMAR,C1,NON-LINER,NO SERVICE,56.1,4,4,10,2023,10.47,4.87
9232981,Container,6385,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 1,TRANSMARES NAVIERA CHILENA LTDA.,CABOTAJE,17.933333333333334,12,2,10,2023,4.26,-2.56
9758026,Liquid Bulk,13098,CALLAO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 9,NON-LINER,NO SERVICE,15.033333333333331,0,5,10,2023,8.9,0.75
9777606,Container,118945,VALPARAISO,CALLAO,80992000-3 - ULTRAMAR,C1,HAPAG-LLOYD CHILE SPA,Eurosal,53.5,21,1,10,2023,8.9,0.3
9928188,Container,42799,RIO GRANDE - RS,CALLAO,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,U4Gabac,17.666666666666668,2,2,11,2023,11.85,0.8
9193317,Container,54465,ARICA,SANTOS - SP,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,25.25,22,3,10,2023,8.45,0.7
9156527,Passenger,61396,COQUIMBO,ISLA JUAN FERNANDEZ,78610880-2 - INCHCAPE,C2,NON-LINER,NO SERVICE,12.3,7,4,10,2023,8.1,0.0
9403293,Liquid Bulk,15659,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 3,ULTRAGAS,CABOTAJE,27.33333333333333,23,3,10,2023,6.17,-3.8
9638836,Dry Bulk,33193,SAN LORENZO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 8,NON-LINER,NO SERVICE,58.91666666666666,0,3,10,2023,12.2,6.565
9443920,General Cargo,44684,SHANGHAI,VALPARAISO,80925100-4 - SOMARCO,C2,NON-LINER,NO SERVICE,15.15,21,4,10,2023,10.2,0.3
9638836,Dry Bulk,33193,SAN LORENZO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 8,NON-LINER,NO SERVICE,62.16666666666666,1,2,11,2023,12.2,6.565
9580132,Dry Bulk,23440,TALCAHUANO,PATILLOS,96566940-k - AGUNSA,Sitio 4/5,NON-LINER,NO SERVICE,42.53333333333333,13,4,10,2023,6.885,2.415
9604158,Container,99995,CALLAO,CALLAO,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,WSA,35.833333333333336,15,0,10,2023,11.0,0.5
9731925,Container,94623,CALLAO,CALLAO,80925100-4 - SOMARCO,C2,COSCO GROUP,Eurosal,48.78333333333333,20,1,10,2023,10.0,0.65
9443920,General Cargo,44684,SHANGHAI,VALPARAISO,80925100-4 - SOMARCO,C1,NON-LINER,NO SERVICE,19.516666666666666,14,2,10,2023,10.2,0.3
9790658,Liquid Bulk,21231,SAN VICENTE,ILO,78986820-4 - B&M,Sitio 3,NON-LINER,NO SERVICE,13.666666666666666,6,6,10,2023,6.35,-1.5
9790658,Liquid Bulk,21231,SAN VICENTE,ILO,78986820-4 - B&M,Sitio 9,NON-LINER,NO SERVICE,14.416666666666666,18,0,10,2023,6.35,-1.5
9790658,Liquid Bulk,21231,SAN VICENTE,ILO,78986820-4 - B&M,Sitio 3,NON-LINER,NO SERVICE,13.333333333333334,4,2,10,2023,6.35,-1.5
9941996,Dry Bulk,23224,LIRQUEN,PUERTO MONTT,78986820-4 - B&M,Sitio 4/5,NON-LINER,NO SERVICE,38.63333333333333,6,1,10,2023,5.91,0.345
9645853,Container,116603,CALLAO,LIRQUEN,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,26.166666666666668,20,2,10,2023,10.35,2.4
9790658,Liquid Bulk,21231,SAN VICENTE,ILO,78986820-4 - B&M,Sitio 9,NON-LINER,NO SERVICE,11.583333333333334,8,3,10,2023,6.35,-1.5
9612777,Container,39106,ANTOFAGASTA,SAN VICENTE,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,28.2,0,4,10,2023,10.26,-0.24
9733820,Container,17907,CALLAO,CALLAO,96566940-k - AGUNSA,C1,ZIM,Colibri Express,15.166666666666666,9,4,10,2023,7.75,0.75
9445394,Vehicle Carrier,72408,ZARATE,CALLAO,96566940-k - AGUNSA,Sitio 4/5,NON-LINER,NO SERVICE,9.283333333333331,12,4,10,2023,9.25,0.3
9629093,Container,101063,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,WSA,33.63333333333333,4,2,11,2023,10.6,0.5
9388716,Vehicle Carrier,57692,IQUIQUE,NAGOYA - AICHI,78610880-2 - INCHCAPE,Sitio 4/5,NYK,CAR CARRIERS,8.766666666666667,22,0,10,2023,8.4,0.75
9928188,Container,42799,RIO GRANDE - RS,CALLAO,82728500-5 - IAN TAYLOR,Sitio 2,MAERSK LINE,U4Gabac,36.38333333333333,8,5,9,2023,9.7,-1.6
9526978,Container,89505,MEJILLONES,TAURANGA,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,40.083333333333336,15,0,10,2023,12.2,1.225
9928205,Container,42799,ANTOFAGASTA,SAN VICENTE,82728500-5 - IAN TAYLOR,Sitio 2,MAERSK LINE,U4Gabac,20.58333333333333,7,4,10,2023,9.75,0.05
9786762,Container,43628,IQUIQUE,SAN VICENTE,82728500-5 - IAN TAYLOR,C1,MAERSK LINE,84Q ATACAMA FEEDER,18.08333333333333,12,1,10,2023,8.7,0.2
9797187,Container,43628,IQUIQUE,SAN VICENTE,82728500-5 - IAN TAYLOR,C2,MAERSK LINE,84Q ATACAMA FEEDER,15.916666666666666,20,1,10,2023,9.4,0.2
9777620,Container,118945,CALLAO,CALLAO,80992000-3 - ULTRAMAR,C2,HAPAG-LLOYD CHILE SPA,Eurosal,52.1,3,2,10,2023,8.28,-0.395
9928190,Container,42799,RIO GRANDE - RS,CALLAO,82728500-5 - IAN TAYLOR,Sitio 2,MAERSK LINE,U4Gabac,17.1,20,5,10,2023,12.35,0.45
9797204,Container,43628,IQUIQUE,SAN VICENTE,82728500-5 - IAN TAYLOR,C2,MAERSK LINE,84Q ATACAMA FEEDER,27.83333333333333,19,1,10,2023,9.9,0.4
9786762,Container,43628,IQUIQUE,SAN VICENTE,82728500-5 - IAN TAYLOR,C2,MAERSK LINE,84Q ATACAMA FEEDER,19.066666666666663,6,2,11,2023,9.15,0.125
9325233,Vehicle Carrier,59217,CALLAO,ULSAN,82728500-5 - IAN TAYLOR,Sitio 4/5,EUKOR,CAR CARRIERS,28.466666666666665,21,2,10,2023,8.5,0.85
9797199,Container,43628,IQUIQUE,SAN VICENTE,82728500-5 - IAN TAYLOR,C1,MAERSK LINE,84Q ATACAMA FEEDER,16.75,12,1,10,2023,9.75,0.3
9214898,Container,92198,MEJILLONES,TAURANGA,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,35.96666666666667,22,2,11,2023,11.325,0.925
9728851,Vehicle Carrier,62105,ZARATE,IQUIQUE,78610880-2 - INCHCAPE,Sitio 4/5,NYK,CAR CARRIERS,4.583333333333333,9,4,10,2023,9.7,0.2
9426362,Vehicle Carrier,62993,CALLAO,KOBE - HYOGO,78610880-2 - INCHCAPE,Sitio 4/5,NYK,CAR CARRIERS,22.28333333333333,5,2,10,2023,9.525,1.525
9221281,Passenger,82820,COQUIMBO,PUERTO MONTT,78610880-2 - INCHCAPE,C1,NON-LINER,NO SERVICE,18.266666666666666,7,5,12,2023,8.7,0.9
9729116,Container,95256,CALLAO,CALLAO,82728500-5 - IAN TAYLOR,C1,CMA CGM,Eurosal,37.41666666666666,7,2,11,2023,9.45,0.65
9753301,Dry Bulk,25569,SAN LORENZO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 8,NON-LINER,NO SERVICE,62.583333333333336,1,4,10,2023,10.275,4.0
9612789,Container,39106,ARICA,RIO DE JANEIRO - RJ,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,43.25,21,3,10,2023,8.495,-0.205
9120865,Container,92198,MEJILLONES,TAURANGA,82728500-5 - IAN TAYLOR,Sitio 2,MAERSK LINE,699/ AC3,61.88333333333333,7,0,10,2023,11.2,0.0
9926013,Dry Bulk,25836,SAN LORENZO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 8,NON-LINER,NO SERVICE,77.56666666666666,17,4,11,2023,10.215,5.145
9502867,Container,142121,MEJILLONES,BALBOA,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,61.333333333333336,6,0,10,2023,10.0,-0.35
9355238,Vehicle Carrier,59217,ARICA,ULSAN,82728500-5 - IAN TAYLOR,Sitio 4/5,WWO,WCSA,35.78333333333333,5,3,10,2023,8.15,0.8
9321861,Liquid Bulk,16232,QUINTERO,GUAYAQUIL,82728500-5 - IAN TAYLOR,Sitio 3,MOL,CAR CARRIERS,11.883333333333333,16,3,11,2023,6.9,-0.2
9138525,Vehicle Carrier,67141,SHANGHAI,IQUIQUE,82728500-5 - IAN TAYLOR,Sitio 4/5,EUKOR,CAR CARRIERS,52.36666666666667,6,5,10,2023,9.1,1.05
9310575,Dry Bulk,9978,LIRQUEN,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 3,NON-LINER,NO SERVICE,13.583333333333334,8,4,10,2023,4.515,-3.235
9765586,Container,17907,CALLAO,CALLAO,96566940-k - AGUNSA,C2,ZIM,Colibri Express,9.05,13,4,10,2023,7.8,1.1
9122930,Vehicle Carrier,55680,SANTOS - SP,IQUIQUE,96566940-k - AGUNSA,Sitio 4/5,HYUNDAI GLOVIS INC.,CAR CARRIERS,17.083333333333332,5,5,10,2023,8.75,0.65
9946245,Container,18848,CALLAO,CALLAO,96566940-k - AGUNSA,C2,ZIM,Colibri Express,23.433333333333334,12,4,10,2023,6.8,0.95
9736212,General Cargo,11503,MEJILLONES,CALLAO,82728500-5 - IAN TAYLOR,Sitio 4/5,BBC,USA,17.25,5,1,10,2023,5.5,0.0
9321861,Liquid Bulk,16232,QUINTERO,GUAYAQUIL,82728500-5 - IAN TAYLOR,Sitio 9,MOL,CAR CARRIERS,12.266666666666667,23,2,11,2023,6.9,-0.2
9308807,Vehicle Carrier,46800,BUENAVENTURA,ULSAN,96566940-k - AGUNSA,Sitio 4/5,NON-LINER,NO SERVICE,16.5,11,2,10,2023,7.95,0.6
9937335,Container,114643,CALLAO,CORONEL,96566940-k - AGUNSA,Sitio 1,ONE,AX2,51.083333333333336,13,3,10,2023,11.3,2.1
9169328,Vehicle Carrier,50309,SANTOS - SP,CALLAO,96566940-k - AGUNSA,Sitio 4/5,HYUNDAI GLOVIS INC.,CAR CARRIERS,16.233333333333334,19,3,10,2023,8.1,0.3
9625920,Container,20239,CALLAO,CALLAO,96566940-k - AGUNSA,C2,ZIM,Colibri Express,17.583333333333332,5,6,10,2023,7.55,0.475
9441611,Vehicle Carrier,58767,IQUIQUE,MONTEVIDEO,96566940-k - AGUNSA,Sitio 4/5,HYUNDAI GLOVIS INC.,CAR CARRIERS,11.683333333333334,7,0,10,2023,8.45,0.35
9284764,Vehicle Carrier,59217,IQUIQUE,NAGOYA - AICHI,78610880-2 - INCHCAPE,Sitio 4/5,NYK,CAR CARRIERS,17.116666666666667,9,2,11,2023,8.425,0.675
9213806,Vehicle Carrier,51496,MANZANILLO PANAMA,ZARATE,78610880-2 - INCHCAPE,Sitio 4/5,NON-LINER,NO SERVICE,24.766666666666666,23,3,11,2023,8.45,0.3
9403293,Liquid Bulk,15659,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,C1,ULTRAGAS,CABOTAJE,42.68333333333333,5,5,11,2023,6.11,-4.755
9561289,Vehicle Carrier,58939,ZARATE,CALLAO,80992000-3 - ULTRAMAR,Sitio 4/5,MOL,NASS,16.166666666666668,6,3,11,2023,9.385,0.125
9745500,Container,29316,CALLAO,CALLAO,82728500-5 - IAN TAYLOR,C2,CMA CGM,Americas XL,15.866666666666667,13,3,11,2023,8.1,0.25
9191632,Container,6406,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 2,TRANSMARES,CABOTAJE SUR,15.666666666666666,15,3,11,2023,5.285,-1.2
9443920,General Cargo,44684,SHANGHAI,VALPARAISO,80925100-4 - SOMARCO,C1,NON-LINER,NO SERVICE,17.533333333333335,0,4,11,2023,10.2,0.3
9482782,Dry Bulk,23456,SAN LORENZO,SAN ANTONIO - CL,78986820-4 - B&M,C2,NON-LINER,NO SERVICE,78.5,20,4,11,2023,9.89,5.04
9345403,Container,114394,CALLAO,LIRQUEN,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,37.4,8,4,11,2023,10.7,1.45
9337236,General Cargo,9620,MEJILLONES,MEJILLONES,82728500-5 - IAN TAYLOR,C1,BBC,USA,28.716666666666665,8,6,11,2023,5.6,0.5
9713349,Container,113042,CALLAO,CORONEL,96566940-k - AGUNSA,Sitio 1,ONE,AX2,63.53333333333333,22,4,11,2023,11.65,0.45
9403413,Container,18321,CALLAO,CALLAO,96566940-k - AGUNSA,C2,ZIM,Colibri Express,14.616666666666667,16,5,11,2023,9.25,1.7
